platform,kategori_utama,sub_kategori,judul_listing,harga,rating,jumlah_order,url_listing,is_new_seller
fastwork,Grafis & Desain,Logo Design,Logo,1000000,0.0,0.0,https://fastwork.id/user/j011fiq0/logo-design-41603095?badges=&page=5&position=3&source=browse&subcategorySlug=logo-design,1
fastwork,Grafis & Desain,Logo Design,"Desain Logo Profesional, Minimalis, Simpel, Elegan, dan Aesthetic Untuk UMKM, Perusahaan, dan Bisnis",150000,4.8,34.0,https://fastwork.id/user/ibroalthofan/logo-design-37721735?badges=milestone&page=5&position=4&source=browse&subcategorySlug=logo-design,0
fastwork,Grafis & Desain,Logo Design,DESAIN LOGO BISNIS/BRAND PROFESIONAL 1 HARI JADI,299000,5.0,4.0,https://fastwork.id/user/erlangga88/logo-design-89074135?badges=milestone&page=5&position=5&source=browse&subcategorySlug=logo-design,0
fastwork,Grafis & Desain,Logo Design,Desain Logo Modern dan Professional,300000,5.0,3.0,https://fastwork.id/user/daninw/logo-design-89018007?badges=specialist&page=5&position=6&source=browse&subcategorySlug=logo-design,0
fastwork,Grafis & Desain,Logo Design,"🔴 Desain Logo Pro ""Revisi Unlimited""",250000,4.8,72.0,https://fastwork.id/user/bikinlogoo/logo-design-11682539?badges=&page=5&position=7&source=browse&subcategorySlug=logo-design,0
fastwork,Grafis & Desain,Logo Design,Jasa Pembuatan Logo Profesional Untuk Bisnis / Personal Branding Kamu,250000,4.7,13.0,https://fastwork.id/user/aristyant/logo-design-28151196?badges=&page=5&position=8&source=browse&subcategorySlug=logo-design,0
fastwork,Grafis & Desain,Logo Design,Desain Kata Dalam Bentuk Sesukamu,150000,4.9,8.0,https://fastwork.id/user/wahrurrozi/logo-design-68395653?badges=specialist&page=5&position=9&source=browse&subcategorySlug=logo-design,0
fastwork,Grafis & Desain,Logo Design,DESAIN LOGO PROFESIONAL 24 JAM - REVISI TANPA BATAS,150000,4.7,128.0,https://fastwork.id/user/nadidsgn/logo-design-15051845?badges=milestone&page=5&position=10&source=browse&subcategorySlug=logo-design,0
fastwork,Grafis & Desain,Logo Design,Logo Menarik Tipe Logotype Manual Handlettering,150000,4.8,5.0,https://fastwork.id/user/kriscdsgn/logo-design-65806991?badges=rehire&page=5&position=11&source=browse&subcategorySlug=logo-design,0
fastwork,Grafis & Desain,Logo Design,Jasa Desain Logo untuk UMKM naik level 24 jam JADI,150000,4.7,16.0,https://fastwork.id/user/aryandaegy/photoshop-36664124?badges=rehire&page=5&position=12&source=browse&subcategorySlug=logo-design,0
fastwork,Grafis & Desain,Logo Design,"DESAIN LOGO SIMPLE MURAH DAN CEPAT, REVISI SEPUASNYA !",189000,4.9,127.0,https://fastwork.id/user/witidesign/logo-design-18247552?badges=specialist%2Cmilestone%2Crehire&page=5&position=13&source=browse&subcategorySlug=logo-design,0
fastwork,Grafis & Desain,Logo Design,"Desain Logo Branding UMKM ,Perusahaan, Toko Online, Komunitas, dll",150000,4.8,3.0,https://fastwork.id/user/tahtaprmdt/logo-design-32253612?badges=&page=5&position=14&source=browse&subcategorySlug=logo-design,0
fastwork,Grafis & Desain,Logo Design,"Jasa Desain Grafis Profesional – Logo, Sosial Media, Poster, Packaging",150000,4.7,2.0,https://fastwork.id/user/yuliutami/logo-design-40511876?badges=&page=5&position=15&source=browse&subcategorySlug=logo-design,0
fastwork,Grafis & Desain,Logo Design,"Desain Logo Profesional untuk Brand, UMKM, dan Perusahaan (Minimalis, Maskot, Modern, Vintage)",175000,5.0,1.0,https://fastwork.id/user/dadsainer/logo-design-81606454?badges=&page=5&position=17&source=browse&subcategorySlug=logo-design,0
fastwork,Grafis & Desain,Logo Design,Desain logo dan sebagai nya,150000,0.0,0.0,https://fastwork.id/user/arel_sanjaya/logo-design-33823830?badges=&page=5&position=18&source=browse&subcategorySlug=logo-design,1
fastwork,Grafis & Desain,Logo Design,"Jasa Desain Logo Minimalis untuk Olshop F&B, Kosmetik & Fashion",150000,0.0,0.0,https://fastwork.id/user/naysaaap/logo-design-50053098?badges=&page=5&position=19&source=browse&subcategorySlug=logo-design,1
fastwork,Grafis & Desain,Logo Design,JASA DESAIN LOGO MODERN PROFESIONAL KREATIF MINIMALIS MEWAH UNIK DAN EYE CATCHING,199000,4.9,5.0,https://fastwork.id/user/cakpin/logo-design-21888735?badges=rehire&page=5&position=20&source=browse&subcategorySlug=logo-design,0
fastwork,Grafis & Desain,Logo Design,"Desain/Edit Logo Bebas Revisi,Cepat, Murah, Profesional, Premium",150000,4.7,1.0,https://fastwork.id/user/bonyha/logo-design-53405616?badges=&page=5&position=21&source=browse&subcategorySlug=logo-design,0
fastwork,Grafis & Desain,Logo Design,"Desain Logo Brand, Toko, Cafe, Online Shop, UMKM, Bisnis | Jasa Design Ikon Keren Profesional",150000,4.7,6.0,https://fastwork.id/user/catherine8/logo-design-23313047?badges=rehire&page=5&position=22&source=browse&subcategorySlug=logo-design,0
fastwork,Grafis & Desain,Logo Design,"DESAIN LOGO UNTUK USAHA MAKANAN DAN MINUMAN (BAKERY, COFFEE SHOP, RESTORAN, CAFE, UMKM DLL.)",199000,4.9,42.0,https://fastwork.id/user/cakpin/logo-design-67103410?badges=&page=5&position=23&source=browse&subcategorySlug=logo-design,0
fastwork,Grafis & Desain,Logo Design,Alfa.Design,150000,0.0,0.0,https://fastwork.id/user/radenalfa/logo-design-76255952?badges=&page=5&position=24&source=browse&subcategorySlug=logo-design,1
fastwork,Grafis & Desain,Logo Design,"DESAIN LOGO PERUSAHAAN, STARTUP, WEBSITE, KOMUNITAS, & TOKO ONLINE",200000,4.8,225.0,https://fastwork.id/user/dickajohan/logo-design-27105188?badges=specialist&page=5&position=25&source=browse&subcategorySlug=logo-design,0
fastwork,Grafis & Desain,Logo Design,"DESAIN LOGO, ALBUM, COVER BUKU, BAJU",400000,0.0,0.0,https://fastwork.id/user/solhae/logo-design-23445296?badges=&page=5&position=26&source=browse&subcategorySlug=logo-design,1
fastwork,Grafis & Desain,Logo Design,I Will Design 2 Outstanding Logo Design -,150000,4.7,671.0,https://fastwork.id/user/gungcheat/logo-design-76124315?badges=pro%2Crehire&page=5&position=27&source=browse&subcategorySlug=logo-design,0
fastwork,Grafis & Desain,Logo Design,Desain Logo Profesional untuk Brand Anda,100000,0.0,0.0,https://fastwork.id/user/syahrulfatoni/logo-design-15649069?badges=&page=5&position=28&source=browse&subcategorySlug=logo-design,1
fastwork,Grafis & Desain,Logo Design,"DESAIN LOGO MONOLINE PROFESIONAL, SIMPLE, MENARIK, MURAH DAN BERKUALITAS.",150000,4.9,67.0,https://fastwork.id/user/cakpin/logo-design-64193625?badges=&page=5&position=29&source=browse&subcategorySlug=logo-design,0
fastwork,Grafis & Desain,Logo Design,"Desain Logo Perusahaan, Bisnis dan UKM profesional",180000,4.9,172.0,https://fastwork.id/user/waluyo/logo-design-41560498?badges=&page=5&position=30&source=browse&subcategorySlug=logo-design,0
fastwork,Grafis & Desain,Logo Design,"Desain Logo Simpel, Minimalis & Modern Dengan Kualitas yang Terbaik",200000,5.0,1.0,https://fastwork.id/user/mataharisp/logo-design-95885413?badges=&page=5&position=31&source=browse&subcategorySlug=logo-design,0
fastwork,Grafis & Desain,Logo Design,LOGO DESIGN,150000,5.0,1.0,https://fastwork.id/user/itscavio/logo-design-26537330?badges=&page=5&position=32&source=browse&subcategorySlug=logo-design,0
fastwork,Grafis & Desain,Logo Design,"DESAIN LOGO MINIMALIS UMKM RESTORAN, MAKANAN, MINUMAN, CAFE, & BAKERY",230000,4.7,68.0,https://fastwork.id/user/dickajohan/logo-design-34217837?badges=specialist&page=5&position=33&source=browse&subcategorySlug=logo-design,0
fastwork,Grafis & Desain,Logo Design,Desain Logo Profesional untuk UMKM & Brand Lokal | Simpel & Siap Branding,150000,0.0,1.0,https://fastwork.id/user/monsquito/logo-design-84028764?badges=&page=5&position=34&source=browse&subcategorySlug=logo-design,1
fastwork,Grafis & Desain,Logo Design,logo dan branding,400000,5.0,6.0,https://fastwork.id/user/studio86/logo-design-49286795?badges=&page=5&position=35&source=browse&subcategorySlug=logo-design,0
fastwork,Grafis & Desain,Logo Design,DESAIN LOGO,60000,0.0,0.0,https://fastwork.id/user/melv6729/logo-design-77844502?badges=&page=5&position=36&source=browse&subcategorySlug=logo-design,1
fastwork,Grafis & Desain,Logo Design,"Desain Logo Modern Profesional Murah, Cepat, Gratis Revisi",199000,4.6,28.0,https://fastwork.id/user/agusbudi/logo-design-38339389?badges=milestone&page=5&position=37&source=browse&subcategorySlug=logo-design,0
fastwork,Grafis & Desain,Logo Design,DESAIN LOGO MINIMALIS & MODERN UNTUK SEMUA SECTOR INDUSTRI,150000,0.0,0.0,https://fastwork.id/user/owiedsgn/logo-design-58677228?badges=&page=5&position=38&source=browse&subcategorySlug=logo-design,1
fastwork,Grafis & Desain,Logo Design,DESAIN LOGO UMKM & PROFESIONAL 24JAM JADI,150000,0.0,0.0,https://fastwork.id/user/hanifarsyad/logo-design-91065125?badges=&page=5&position=39&source=browse&subcategorySlug=logo-design,1
fastwork,Grafis & Desain,Logo Design,Desain Logo Cepat 1 Hari Jadi,150000,0.0,0.0,https://fastwork.id/user/listianakartika/logo-design-40141342?badges=&page=5&position=40&source=browse&subcategorySlug=logo-design,1
fastwork,Grafis & Desain,Web Design,Desain Website Landing Page | Figma & Wordpress,600000,0.0,0.0,https://fastwork.id/user/wahyuhdy2/web-design-44897183?badges=&page=1&position=1&source=browse&subcategorySlug=web-design,1
fastwork,Grafis & Desain,Web Design,Jasa Desain & Kustomisasi Website WordPress Menggunakan Elementor,300000,4.9,162.0,https://fastwork.id/user/aripid/web-design-71017677?badges=milestone%2Crehire&page=1&position=2&source=browse&subcategorySlug=web-design,0
fastwork,Grafis & Desain,Web Design,"Pro Design Web Company Profile, Landing Page, Dashboard -",300000,4.9,61.0,https://fastwork.id/user/mardika/web-design-74477712?badges=rehire&page=1&position=3&source=browse&subcategorySlug=web-design,0
fastwork,Grafis & Desain,Web Design,EDIT WEB BERANTAKAN ATAU ERROR JADI TAMPILAN RAPI DAN RESPONSIVE,349500,5.0,3.0,https://fastwork.id/user/amarhmdn/web-design-87670200?badges=&page=1&position=4&source=browse&subcategorySlug=web-design,0
fastwork,Grafis & Desain,Web Design,"Jasa Desain Website Profesional (Landing Page, Company Profile, Toko Online, Blog, Wordpress)",150000,5.0,4.0,https://fastwork.id/user/mosyukron/web-design-97940925?badges=&page=1&position=5&source=browse&subcategorySlug=web-design,0
fastwork,Grafis & Desain,Web Design,Website Design di Wordpress langsung dengan Elementor,300000,4.9,64.0,https://fastwork.id/user/ridwan87/web-design-42880558?badges=milestone%2Crehire&page=1&position=6&source=browse&subcategorySlug=web-design,0
fastwork,Grafis & Desain,Web Design,Pembuatan Website Menggunakan Wix (Versi Premium/Gratis),300000,5.0,9.0,https://fastwork.id/user/gkhabibi1/web-design-48024338?badges=rehire&page=1&position=7&source=browse&subcategorySlug=web-design,0
fastwork,Grafis & Desain,Web Design,Desain UI/UX Website Apps Responsive Profesional Figma | Adobe XD,300000,4.8,106.0,https://fastwork.id/user/ghaluhwzrd/web-design-17220489?badges=milestone%2Crehire&page=1&position=8&source=browse&subcategorySlug=web-design,0
fastwork,Grafis & Desain,Web Design,Wordpress Desain Website Menggunakan Elementor Responsive,300000,4.9,149.0,https://fastwork.id/user/ghaluhwzrd/web-design-76819982?badges=milestone%2Crehire&page=1&position=9&source=browse&subcategorySlug=web-design,0
fastwork,Grafis & Desain,Web Design,"Jasa Desain Website Wordpress Menggunakan DIVI, Elementor Maupun Page Builder lainya",300000,4.9,23.0,https://fastwork.id/user/riosstudio/web-design-63763863?badges=rehire&page=1&position=10&source=browse&subcategorySlug=web-design,0
fastwork,Grafis & Desain,Web Design,"Jasa Slicing Figma ke HTML, CSS, Javascript (Pixel Perfect & Responsive)",300000,5.0,11.0,https://fastwork.id/user/ilhamgusnul/web-design-67217912?badges=milestone%2Crehire&page=1&position=11&source=browse&subcategorySlug=web-design,0
fastwork,Grafis & Desain,Web Design,"Jasa Slicing Design Figma ke HTML, CSS, React JS & Tailwind CSS",300000,5.0,2.0,https://fastwork.id/user/patra_dinata/web-design-35811047?badges=&page=1&position=12&source=browse&subcategorySlug=web-design,0
fastwork,Grafis & Desain,Web Design,Desain Website dan Landing Page Menggunakan Canva,300000,5.0,2.0,https://fastwork.id/user/rstuagil/web-design-88448092?badges=&page=1&position=13&source=browse&subcategorySlug=web-design,0
fastwork,Grafis & Desain,Web Design,Jasa Buat dan Desain Website di Elementor WordPress + BONUS Copywriting!,300000,4.9,80.0,https://fastwork.id/user/rizamiftah/web-design-62978616?badges=milestone%2Crehire&page=1&position=14&source=browse&subcategorySlug=web-design,0
fastwork,Grafis & Desain,Web Design,Pembuatan website profesional,500000,0.0,0.0,https://fastwork.id/user/simulation/web-design-99745950?badges=&page=1&position=15&source=browse&subcategorySlug=web-design,1
fastwork,Grafis & Desain,Web Design,Desain website bisnis Anda dengan Figma,300000,0.0,0.0,https://fastwork.id/user/rifqiirfan/web-design-28042652?badges=&page=1&position=16&source=browse&subcategorySlug=web-design,1
fastwork,Grafis & Desain,Web Design,Jasa Desain Website Premium 1 Hari,500000,5.0,1.0,https://fastwork.id/user/ascend.studio/web-design-16263457?badges=&page=1&position=17&source=browse&subcategorySlug=web-design,0
fastwork,Grafis & Desain,Web Design,Pembuatan Website Company Profile | Toko Online | Landing Page,649000,5.0,15.0,https://fastwork.id/user/abdmuhajir/web-design-53413439?badges=milestone%2Crehire&page=1&position=18&source=browse&subcategorySlug=web-design,0
fastwork,Grafis & Desain,Web Design,Saya akan mendesain situs web Google profesional untuk bisnis Anda,300000,5.0,2.0,https://fastwork.id/user/yurrweb/web-design-96446910?badges=&page=1&position=19&source=browse&subcategorySlug=web-design,0
fastwork,Grafis & Desain,Web Design,Slicing Figma / Adobe XD ke Laravel/NextJS/NuxtJS/React/Vue,570000,5.0,4.0,https://fastwork.id/user/kievin98/web-design-65864818?badges=&page=1&position=20&source=browse&subcategorySlug=web-design,0
fastwork,Grafis & Desain,Web Design,Desain & Pembuatan Website Responsive Murah!,300000,4.9,227.0,https://fastwork.id/user/yazidaly/web-design-40135866?badges=milestone%2Crehire&page=1&position=21&source=browse&subcategorySlug=web-design,0
fastwork,Grafis & Desain,Web Design,Web Design Unique Development,1400000,0.0,0.0,https://fastwork.id/user/digitaltech/web-design-20673285?badges=&page=1&position=22&source=browse&subcategorySlug=web-design,1
fastwork,Grafis & Desain,Web Design,Jasa Pembuatan Aplikasi Mobile Android & iOS dengan Flutter / React Native,500000,4.8,9.0,https://fastwork.id/user/riowebdev/web-design-29807663?badges=milestone%2Crehire&page=1&position=23&source=browse&subcategorySlug=web-design,0
fastwork,Grafis & Desain,Web Design,Desain Web Undangan Pernikahan,300000,5.0,1.0,https://fastwork.id/user/lutfihermansah/web-design-38575709?badges=&page=1&position=24&source=browse&subcategorySlug=web-design,0
fastwork,Grafis & Desain,Web Design,Bikin Desain Website Responsive Murah! BISA REVISI SEPUASNYA!,300000,4.9,11.0,https://fastwork.id/user/baihaqifqh/web-design-53066026?badges=milestone&page=1&position=25&source=browse&subcategorySlug=web-design,0
fastwork,Grafis & Desain,Web Design,"High-Converting Landing Page & Company Profile Website for Businesses and Brands | Framer, Figma",750000,5.0,1.0,https://fastwork.id/user/afwidjaja/web-design-15750621?badges=&page=1&position=26&source=browse&subcategorySlug=web-design,0
fastwork,Grafis & Desain,Web Design,Desain Website WordPress dengan Elementor Profesional,300000,5.0,6.0,https://fastwork.id/user/abdmuhajir/web-design-59982243?badges=milestone%2Crehire&page=1&position=27&source=browse&subcategorySlug=web-design,0
fastwork,Grafis & Desain,Web Design,Pembuatan Landing Page Responsif,300000,0.0,0.0,https://fastwork.id/user/handsome1/web-design-61533143?badges=&page=1&position=28&source=browse&subcategorySlug=web-design,1
fastwork,Grafis & Desain,Web Design,"Jasa Disain Website Toko Online, Company Profile, Website Instansi Dll",300000,5.0,16.0,https://fastwork.id/user/muhrifai10/web-design-52930317?badges=&page=1&position=29&source=browse&subcategorySlug=web-design,0
fastwork,Grafis & Desain,Web Design,Desain Website Menggunakan Elementor / DIVI,750000,4.8,184.0,https://fastwork.id/user/tirastudio/web-design-81124554?badges=milestone%2Crehire&page=1&position=30&source=browse&subcategorySlug=web-design,0
fastwork,Grafis & Desain,Web Design,Jasa pembuatan website profesional berbasis wordpress,350000,5.0,1.0,https://fastwork.id/user/nirwasita/web-design-60189206?badges=milestone&page=1&position=31&source=browse&subcategorySlug=web-design,0
fastwork,Grafis & Desain,Web Design,Website Profesional (WordPress) dan Set Digital Marketing,3000000,4.8,53.0,https://fastwork.id/user/goweb85/web-design-89927982?badges=&page=1&position=32&source=browse&subcategorySlug=web-design,0
fastwork,Grafis & Desain,Web Design,"Jasa Pembuatan Web Aplikasi Modern (React, Next.js, Node.js)",5000000,5.0,1.0,https://fastwork.id/user/xcode888/web-design-58768530?badges=&page=1&position=33&source=browse&subcategorySlug=web-design,0
fastwork,Grafis & Desain,Web Design,Design Website dengan cepat (UIUX) | Jasa Development Web Framer,300000,5.0,17.0,https://fastwork.id/user/saiful.uix/web-design-77133893?badges=milestone%2Crehire&page=1&position=34&source=browse&subcategorySlug=web-design,0
fastwork,Grafis & Desain,Web Design,Desain web Wordpress 1 hari selesai,2500000,4.8,3.0,https://fastwork.id/user/astajib/web-design-11593707?badges=milestone&page=1&position=35&source=browse&subcategorySlug=web-design,0
fastwork,Grafis & Desain,Web Design,Desain Website & Landing Page hanya 1 hari | Figma & Wordpress,300000,5.0,11.0,https://fastwork.id/user/tika15/web-design-44471852?badges=&page=1&position=36&source=browse&subcategorySlug=web-design,0
fastwork,Grafis & Desain,Web Design,✅ Website Wordpress | Desain Eksklusif | Unlimited Revisi,300000,4.9,19.0,https://fastwork.id/user/yudanf/web-design-75662638?badges=milestone&page=1&position=37&source=browse&subcategorySlug=web-design,0
fastwork,Grafis & Desain,Web Design,Jasa Desain Website Profesional | Desain Landing Page Website,300000,4.8,3.0,https://fastwork.id/user/zwtnms/web-design-96432824?badges=&page=1&position=38&source=browse&subcategorySlug=web-design,0
fastwork,Grafis & Desain,Web Design,Desain Modern Mobile App & Website Menggunakan Figma,300000,4.9,36.0,https://fastwork.id/user/yarestudio/web-design-20459966?badges=rehire&page=1&position=39&source=browse&subcategorySlug=web-design,0
fastwork,Grafis & Desain,Web Design,Jasa Pembuatan atau Desain Website Professional dan Landingpage WORDPRESS WEB DESIGN,300000,4.8,20.0,https://fastwork.id/user/isizacky/web-design-93528311?badges=rehire&page=1&position=40&source=browse&subcategorySlug=web-design,0
fastwork,Grafis & Desain,Web Design,Desain & Redesign Website WordPress dengan Elementor,300000,4.9,92.0,https://fastwork.id/user/abdmuhajir/web-design-84307826?badges=milestone%2Crehire&page=2&position=1&source=browse&subcategorySlug=web-design,0
fastwork,Grafis & Desain,Web Design,"Jasa membuat flowchart, Design Website e-commerce/Sistem Informasi/Artikel/Berita",300000,0.0,0.0,https://fastwork.id/user/prazentio/web-design-67741389?badges=&page=2&position=2&source=browse&subcategorySlug=web-design,1
fastwork,Grafis & Desain,Web Design,"Jasa Pembuatan Desain Web Landing Page, Sales Page, Minisite",300000,5.0,2.0,https://fastwork.id/user/muhutomo/web-design-70349144?badges=&page=2&position=3&source=browse&subcategorySlug=web-design,0
fastwork,Grafis & Desain,Web Design,Jasa pembuatan app web,2500000,0.0,0.0,https://fastwork.id/user/crmsquad/web-design-46140232?badges=&page=2&position=4&source=browse&subcategorySlug=web-design,1
fastwork,Grafis & Desain,Web Design,Pembuatan Spesialis Undangan,300000,0.0,0.0,https://fastwork.id/user/achyaradya/web-design-10257143?badges=&page=2&position=5&source=browse&subcategorySlug=web-design,1
fastwork,Grafis & Desain,Web Design,Web Design for all requirements,800000,0.0,0.0,https://fastwork.id/user/nobustam/web-design-89996978?badges=&page=2&position=6&source=browse&subcategorySlug=web-design,1
fastwork,Grafis & Desain,Web Design,Undangan Pernikahan Website Digital (PREMIUM / EKSKLUSIF),300000,0.0,0.0,https://fastwork.id/user/jaoudhum/web-design-12378950?badges=&page=2&position=7&source=browse&subcategorySlug=web-design,1
fastwork,Grafis & Desain,Web Design,Design Website Porfolio,300000,0.0,0.0,https://fastwork.id/user/adzazarif/web-design-85844884?badges=&page=2&position=8&source=browse&subcategorySlug=web-design,1
fastwork,Grafis & Desain,Web Design,Design Website HTML CSS JS PHP,300000,4.6,48.0,https://fastwork.id/user/upiiii/web-design-31417764?badges=rehire&page=2&position=9&source=browse&subcategorySlug=web-design,0
fastwork,Grafis & Desain,Web Design,"Jasa Maintenance, Redesign, Tambah Fitur, Dll WEBSITE | WORDPRESS DEVELOPER",400000,0.0,3.0,https://fastwork.id/user/patryck/web-design-69051586?badges=&page=2&position=10&source=browse&subcategorySlug=web-design,1
fastwork,Grafis & Desain,Web Design,Landing Page untuk Real estate agent Rada Sultanovna,300000,0.0,0.0,https://fastwork.id/user/anggia0107/web-design-77138886?badges=&page=2&position=11&source=browse&subcategorySlug=web-design,1
fastwork,Grafis & Desain,Web Design,Fullstack E-Commerce Website Business,1000000,0.0,0.0,https://fastwork.id/user/ijaldisini/web-design-13579506?badges=milestone&page=2&position=12&source=browse&subcategorySlug=web-design,1
fastwork,Grafis & Desain,Web Design,Website Jualan laris - biar HP yang Kerja Buat Kamu,1000000,0.0,0.0,https://fastwork.id/user/wildannovareza/web-design-62077722?badges=&page=2&position=13&source=browse&subcategorySlug=web-design,1
fastwork,Grafis & Desain,Web Design,Jasa Website WordPress dengan Elementor Profesional & SEO Friendly,300000,0.0,0.0,https://fastwork.id/user/ttnalmaidaid/web-design-53809271?badges=&page=2&position=14&source=browse&subcategorySlug=web-design,1
fastwork,Grafis & Desain,Web Design,Jasa Landing Page Profesional,349000,0.0,0.0,https://fastwork.id/user/digitalplanner/web-design-61279068?badges=&page=2&position=15&source=browse&subcategorySlug=web-design,1
fastwork,Grafis & Desain,Web Design,Jasa Desain Landing Page Profesional yang Fokus Meningkatkan Conversion,300000,0.0,0.0,https://fastwork.id/user/evansjfi/web-design-10958167?badges=&page=2&position=16&source=browse&subcategorySlug=web-design,1
fastwork,Grafis & Desain,Web Design,UI / UX Designer Website dan Mobile App,300000,0.0,0.0,https://fastwork.id/user/nassyapr/web-design-58565204?badges=&page=2&position=17&source=browse&subcategorySlug=web-design,1
fastwork,Grafis & Desain,Web Design,Convert Desain Figma ke Website Responsif & SEO Friendly – Full Akses + Premium Theme,879500,0.0,0.0,https://fastwork.id/user/amarhmdn/web-design-64954403?badges=&page=2&position=18&source=browse&subcategorySlug=web-design,1
fastwork,Grafis & Desain,Web Design,Jasa pembuatan website company profile dan sistem aplikasi bisnis,450000,0.0,0.0,https://fastwork.id/user/rickyfauzi/web-design-94954814?badges=&page=2&position=19&source=browse&subcategorySlug=web-design,1
fastwork,Grafis & Desain,Web Design,Desain Ulang Situs Web Mie Gacoan - UI/UX Modern & Ramah Pengguna,300000,0.0,0.0,https://fastwork.id/user/dittapuspita/web-design-59827423?badges=&page=2&position=20&source=browse&subcategorySlug=web-design,1
fastwork,Grafis & Desain,Web Design,Desain Landing Page Kedai Kopi Profesional & Estetis (Figma),300000,0.0,0.0,https://fastwork.id/user/dittapuspita/web-design-13830746?badges=&page=2&position=21&source=browse&subcategorySlug=web-design,1
fastwork,Grafis & Desain,Web Design,Pembutan Desain Web Profesional & Development Front-end menggunakan custom HTML atau WORDPRESS,1000000,0.0,1.0,https://fastwork.id/user/hariszaka/web-design-42847088?badges=milestone&page=2&position=22&source=browse&subcategorySlug=web-design,1
fastwork,Grafis & Desain,Web Design,Desain Full Stack Website Developer,800000,0.0,0.0,https://fastwork.id/user/haikallfr/web-design-47374899?badges=&page=2&position=23&source=browse&subcategorySlug=web-design,1
fastwork,Grafis & Desain,Web Design,Web Solutions Architect,300000,0.0,0.0,https://fastwork.id/user/dickygaluhkrnwn/web-design-34101850?badges=&page=2&position=24&source=browse&subcategorySlug=web-design,1
fastwork,Grafis & Desain,Web Design,Pembuatan Desain Website Profesional Front End | Wordpress | UI UX Design Figma,300000,5.0,46.0,https://fastwork.id/user/ngtandyr/web-design-19591635?badges=milestone&page=2&position=25&source=browse&subcategorySlug=web-design,0
fastwork,Grafis & Desain,Web Design,Professional Web Designer,300000,0.0,0.0,https://fastwork.id/user/slidedesignexpert/web-design-52608086?badges=&page=2&position=26&source=browse&subcategorySlug=web-design,1
fastwork,Grafis & Desain,Web Design,Web Design,300000,0.0,0.0,https://fastwork.id/user/zahra_aurellia/web-design-95794155?badges=&page=2&position=27&source=browse&subcategorySlug=web-design,1
fastwork,Grafis & Desain,Web Design,Undangan Online Website Murah,300000,0.0,0.0,https://fastwork.id/user/aripid/web-design-28324903?badges=&page=2&position=28&source=browse&subcategorySlug=web-design,1
fastwork,Grafis & Desain,Web Design,Jasa buat website menggunakan google sites,300000,0.0,0.0,https://fastwork.id/user/pro123gaming/web-design-18261773?badges=&page=2&position=29&source=browse&subcategorySlug=web-design,1
fastwork,Grafis & Desain,Web Design,Desain Website Profesional dengan Figma,300000,4.5,3.0,https://fastwork.id/user/aniatunlina/web-design-10286379?badges=&page=2&position=30&source=browse&subcategorySlug=web-design,0
fastwork,Grafis & Desain,Web Design,Desain Aplikasi Mobile & Website dengan Figma,300000,0.0,0.0,https://fastwork.id/user/revan_/web-design-67014868?badges=&page=2&position=31&source=browse&subcategorySlug=web-design,1
fastwork,Grafis & Desain,Web Design,Desain website berbasis WordPress,300000,0.0,0.0,https://fastwork.id/user/kwasong/web-design-13455699?badges=&page=2&position=32&source=browse&subcategorySlug=web-design,1
fastwork,Grafis & Desain,Web Design,"Pembuatan Website/Landing Page ReactJS cocok untuk NextJS, Vite dll",500000,0.0,0.0,https://fastwork.id/user/bimbaim/web-design-92921274?badges=&page=2&position=33&source=browse&subcategorySlug=web-design,1
fastwork,Grafis & Desain,Web Design,Website Design di Wodpress langsung dengan Elemento,300000,0.0,0.0,https://fastwork.id/user/ferifadly/web-design-87308975?badges=&page=2&position=34&source=browse&subcategorySlug=web-design,1
fastwork,Grafis & Desain,Web Design,Jasa Desain UI/UX dengan Figma,300000,0.0,0.0,https://fastwork.id/user/tamassaki/web-design-97467795?badges=&page=2&position=35&source=browse&subcategorySlug=web-design,1
fastwork,Grafis & Desain,Web Design,Wordpress Developer,300000,0.0,0.0,https://fastwork.id/user/wahyubagas.98/web-design-70921431?badges=&page=2&position=36&source=browse&subcategorySlug=web-design,1
fastwork,Grafis & Desain,Web Design,Desain Website dan Landing Page Menggunakan HTML CSS JS,300000,0.0,0.0,https://fastwork.id/user/rstuagil/web-design-43387403?badges=&page=2&position=37&source=browse&subcategorySlug=web-design,1
fastwork,Grafis & Desain,Web Design,Jasa Optimasi SEO | Jasa Keyword SEO | Jasa Pembuatan Website | Jasa Artikel SEO | SEO Friendly,1000000,0.0,0.0,https://fastwork.id/user/siowel123/web-design-91511516?badges=&page=2&position=38&source=browse&subcategorySlug=web-design,1
fastwork,Grafis & Desain,Web Design,Design Website Profesional | UI/UX Design | Figma,300000,0.0,0.0,https://fastwork.id/user/saiful.uix/web-design-32011244?badges=milestone&page=2&position=40&source=browse&subcategorySlug=web-design,1
fastwork,Grafis & Desain,Web Design,Jasa Website Wordpress,599000,0.0,0.0,https://fastwork.id/user/digitalplanner/web-design-44168074?badges=&page=3&position=1&source=browse&subcategorySlug=web-design,1
fastwork,Grafis & Desain,Web Design,Jasa buat web murah,500000,0.0,0.0,https://fastwork.id/user/lisaapryni/web-design-22363651?badges=&page=3&position=2&source=browse&subcategorySlug=web-design,1
